Question,Answer
"Submission Error - &#34;Deprecated tempfile&#34;: <p>Good morning,</p>
<p></p>
<p>I have been attempting to submit my completed solution for Q3, and I continue to receive the messages:</p>
<p></p>
<p><strong>&#34;WARNING: tempfile is deprecated; consider using mktemp instead.&#34;</strong></p>
<p><strong>&#34;An error occurred. Could not save your submission. Please try submitting again in a few minutes.&#34;</strong></p>
<p></p>
<p>The following is the body of the message:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcm6iy84zh%2F8294f505cb8fd965124bbe6e6d16521d56b9e2f62b6bc922d35769b088cb002c%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>I have tried making my own zip file and submitting it through Marmoset, yet I receive the same &#34;could not save your submission&#34; message.</p>
<p></p>
<p>Would anyone be able to help me resolve this? I would very much appreciate it!</p>",<md>Resolved</md>
I can&#39;t submit to marmoset :sob:: I can&#39;t submit to marmot set as of writting this and it&#39;ve been 3 hours. I&#39;m going to sleep.,<md>Resolved</md>
marmoset not working extension: hi it is 7&#39;oclock now and marmoset is still not working do we get a one day extension now ?,<md>Resolved</md>
what is the path for cs136-trace.h?: I am trying to insert the path in the field for include path.,"<strong>/u2/cs136/pub/include</strong> you should have permission to read only so you could download the files.

It is a challenge for you if you want to try configure the environment by yourself. I do believe you alos need .o file so you can use following command.

You can do <code>cp /u2/cs136/pub/include/cs136-trace.* destination_path</code>
<strong>/u2/cs136/pub/include</strong> you should have permission to read only so you could download the files.

You can do <code>cp /u2/cs136/pub/include/cs136-trace.* destination_path</code>
<md>**/u2/cs136/pub/include** you should have permission to read only so you could download the files.  
  
You can do `cp /u2/cs136/pub/include/cs136-trace.h` destination\_path</md>
<strong>/u2/cs136/lib/w23/common/</strong> you should have permission to read only so you could download the files.<br /><br />You can use    cp /u2/cs136/lib/w23/common/cs136-trace.* destination_path
<strong>/u2/cs136/lib/w23/common/</strong> you should have permission to read only so you could download the files.<br /><br />You can use    cp /u2/cs136/lib/w23/common/cs136-trace.* ~/test_down
<md>You don't have to, `makefile` takes care of it for you.</md>"
"question about style: Since we wont be marked for the provided files so the only thing for the style mark in A6 does not include the documentation right? (if I dont have any helper function, so I dont need to document any functions)","<md>If you choose to not have any helper functions because you want to avoid documentation, that will be considered a very bad style if one or more helper functions are indeed necessary.</md>"
"Keeping track of the length of arrays: <p>What are the pros and cons of using the following expression to keep track of array lengths?</p>
<p></p>
<p>int arr_len = sizeof(arr) / sizeof(arr[0]);</p>
<p></p>
<p>Should we avoid doing this?</p>","<md>You should not use this in this course, we pass the arr_len always as a parameter.</md>"
a7: Is assignment 7 updated on the git repository yet? did git fetch --all and git pull and it is not there,"<md>We haven't pushed it yet, stay tuned...

Update: It will be pushed in around 15 min.</md>
<md>We haven't pushed it yet, stay tuned...</md>"
"HW6Q3 Grid_printing(): <md>For Q3 grid_printing(),
for each element in the grid, i have another for loop printing the spaces to match the maximum width, would this still be considered as O(n)? In other words, what if the width of the number is BIG.

Thanks in advance!</md>","<md>It will be fine to have a loop printing space.</md>
An inner loops needs to a have a significant amount of iterations to have an impact on the time complexity of the function. In this case the inner loop printing spaces is negligible.
An inner loops needs to a have a significant amount of iterations to have an impact on the time complexity of the function. In this case the inner loop is negligible."
"Question about indentation and spacing: <p>On VSCode, after I save my code, it moves the bracket beside functions, loops, and if statements to a new line.</p>
<p></p>
<p>For example, if I have<br /><br />void function(void) {</p>
<p>    for (int i = 0; i &lt; 5; &#43;&#43;i) {</p>
<p>        printf(&#34;%d&#34;, i);</p>
<p>    }</p>
<p>}</p>
<p></p>
<p>it automatically switches to </p>
<p></p>
<p>void function(void)</p>
<p>{</p>
<p>    for (int i = 0; i &lt; 5; &#43;&#43;i)</p>
<p>    {</p>
<p>        printf(&#34;%d&#34;, i);</p>
<p>    }</p>
<p>}</p>
<p></p>
<p>This is consistent throughout all my code. Will I get docked for this? I don&#39;t know how to make it so it doesn&#39;t do this.</p>","This is likely a result of your format settings or an extension that you have installed. head over to VS Code and navigate to settings, locate the setting called &#34;Format on save&#34; and make sure this option is disabled. If this doesn&#39;t resolve the issue go to your extensions and disable them one by one and determine if any of them is the source of your problem.
<md>In case you can't fix it, it's time to embrace Vim :)</md>"
"a6 q3 Whitespace error: why do i get this error i can&#39;t figure out where the whitespace issue would be <a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc7rqqei65o%2F6bae21c6b6e9cf3f752233c402100294c29ecbd85d247e346da745f6d8213e07%2FScreenshot_2024-03-15_at_4.57.43_PM.png"" target=""_blank"" rel=""noopener noreferrer"">Screenshot_2024-03-15_at_4.57.43_PM.png</a>","It&#39;s not a white space issue, you are returning a failed resizing message when it&#39;s supposed to be successful. Since you successfully resized the grid to 3 x 4 I would start by looking at if you are returning the correct boolean value for your grid resize function.<br /><br />Note: For future reference, differing lines of output are indicated with a vertical bar &#34; | &#34;.
It&#39;s not a white space issue, you are returning a failed resizing when it&#39;s supposed to be successful, Since you successfully resized the grid to 3 x 4 I would start by looking at if you are returning the correct boolean value for your grid resize function.<br /><br />Note: For future reference, differing lines of output are indicated with a vertical bar &#34; | &#34;.
It&#39;s not a white space issue, you are returning a failed resizing when it&#39;s supposed to be successful, Since you successfully resized the grid to 3 x 4 I would start by looking at if you are returning the correct boolean value for your grid resize function.
Its not a white space issue, you are returning a failed resizing when its supposed to be successful, I would start by looking at if you are returning the correct boolean value for your grid resize function."
"A07 Q1b: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc62io9y5uf%2F4a3aed8ecfb2099aed60bebd14f7eead5e6659d292da6ae838ab207c223704a5%2Fimage.png"" alt=""image.png"" /></p>
<p>This is a provided function, shouldn&#39;t this be O(n)?</p>","<md>`MORSE_ALPHABET_LENGTH` is a fixed global constant, so this is actually

```
for (int i = 0; i < 28; ++i) {
  ...
}
```</md>"
"A07Q1a: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc62io9y5uf%2Ffdff9797b514c387a3e8c09e14baca56838dac4507d31d5e262460888dc420e4%2Fimage.png"" alt=""image.png"" /></p>
<p>wrong make file it should be a7q1a-rot13</p>",<md>Oops... Luckily it's not too much trouble to change :)</md>
"A07 Q1a: <p>Could somebody please explain what the error is? It seems to be printing the same text but oddly enough it doesn&#39;t pass the test case. </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw929po8912g%2Fbe0e6a991fca5c99c04529321851f23ddb4523288229f50ba9f8f318a2b6559f%2FScreenshot_2024-03-15_at_10.22.05_PM.png"" alt=""Screenshot_2024-03-15_at_10.22.05_PM.pngNaN"" /></p>","<md>Go to `result` and `tests` directories and do `od -c [file-name]` to see what exactly is different.

Update: @2224 is probably why.</md>
<md>Go to `result` and `tests` directories and do `od -c [file-name]` to see what exactly is different.</md>"
"A7Q1a: <md>It seems like the provided public test at `assignments/a07/q1a-rot/tests/public.expect` is using CRLF as line separator. However, in `test-rot.c` we are only printing LF for new line. Should we manually change the expect file into LF format?

The following is the hexdump of the given expect file.
```bash
$ xxd cs136w24/assignments/a07/q1a-rot/tests/public.expect
00000000: 4f72 6967 696e 616c 206d 6573 7361 6765  Original message
00000010: 3a0d 0a54 6869 7320 6973 2061 2073 7570  :..This is a sup
00000020: 6572 2073 6563 7265 7420 6d65 7373 6167  er secret messag
00000030: 6521 0d0a 4920 6669 6e61 6c6c 7920 6669  e!..I finally fi
00000040: 6775 7265 6465 6420 6f75 7420 7468 6520  gureded out the 
00000050: 616e 7377 6572 2074 6f20 796f 7572 2071  answer to your q
00000060: 7565 7374 696f 6e2e 2049 7420 6973 2034  uestion. It is 4
00000070: 322e 0d0a 2121 2144 4f4e 5427 5420 5445  2...!!!DONT'T TE
00000080: 4c4c 2041 4e59 4f4e 4521 2121 0d0a 0d0a  LL ANYONE!!!....
00000090: 456e 6372 7970 7465 6420 6d65 7373 6167  Encrypted messag
000000a0: 653a 0d0a 4775 7666 2076 6620 6e20 6668  e:..Guvf vf n fh
000000b0: 6372 6520 6672 7065 7267 207a 7266 666e  cre frperg zrffn
000000c0: 7472 210d 0a56 2073 7661 6e79 796c 2073  tr!..V svanyyl s
000000d0: 7674 6865 7271 7271 2062 6867 2067 7572  vtherqrq bhg gur
000000e0: 206e 6166 6a72 6520 6762 206c 6268 6520   nafjre gb lbhe 
000000f0: 6468 7266 6776 6261 2e20 5667 2076 6620  dhrfgvba. Vg vf 
00000100: 3432 2e0d 0a21 2121 5142 4147 2747 2047  42...!!!QBAG'G G
00000110: 5259 5920 4e41 4c42 4152 2121 210d 0a0d  RYY NALBAR!!!...
00000120: 0a44 6563 7279 7074 6564 206d 6573 7361  .Decrypted messa
00000130: 6765 3a0d 0a54 6869 7320 6973 2061 2073  ge:..This is a s
00000140: 7570 6572 2073 6563 7265 7420 6d65 7373  uper secret mess
00000150: 6167 6521 0d0a 4920 6669 6e61 6c6c 7920  age!..I finally 
00000160: 6669 6775 7265 6465 6420 6f75 7420 7468  figureded out th
00000170: 6520 616e 7377 6572 2074 6f20 796f 7572  e answer to your
00000180: 2071 7565 7374 696f 6e2e 2049 7420 6973   question. It is
00000190: 2034 322e 0d0a 2121 2144 4f4e 5427 5420   42...!!!DONT'T 
000001a0: 5445 4c4c 2041 4e59 4f4e 4521 2121 0d0a  TELL ANYONE!!!..
```</md>","<md>We will make sure the tests on Marmoset use LF. To change the expect file, do `sed -ri 's/[Ctrl + v + m]//g' public.expect` (the special character between the slashes is replaced by the keybinding, note that it's Ctrl for Mac as well, not command).</md>
<md>We will make sure the tests are Marmoset use LF. To change the expect file, do `sed -ri 's/[Ctrl + v + m]//g' public.expect` (the special character between the slashes is replaced by the keybinding, note that it's Ctrl for Mac as well, not command).</md>
<md>We will make sure the tests are Marmoset use LF. To change the expect file, do `sed -ri 's/[Ctrl + v + m]//g' public.expect` (note that it's Ctrl for Mac as well, not command).</md>
<md>We will make sure the tests are Marmoset use LF. To change the expect file, do `sed -ri 's/^M//g' public.expect`. Type Ctrl + v + m for ^M (if you are on Mac it's also control, not command).</md>"
"Q2: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc62io9y5uf%2F9dcf6451ad6ed782b840421197714609dc7013e878bef04716ae926029fdb1ab%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>There is no indication of not using string.h in the question. Is this intended?</p>",<md>Sorry... Fixed!</md>
"grid question - Is there a way to see version history of code in vscode?: for the grid question, my code was working well and for some reason, the functions aren&#39;t working currently. And none of the values are being passed. Is there a way to get an older version of the code?",May be an issue with array initialization. Marmoset fills in uninitialized arrays with junk values
marmoset: does marmoset take the best test scenarios when grading if we&#39;ve submitted multiple times,yes
Q2A rational_reciprocal of 2/4 is 4/2 or 2/1? What should the function return?: Q2A rational_reciprocal of 2/4 is 4/2 or 2/1? What should the function return?,<md>Is 4/2 reduced form?</md>
q2a rational_eq returns true or false if a = 1/2 and b = 2/4 ?: q2a rational_eq returns true or false if a = 1/2 and b = 2/4 ?,"<md>In theory `2/4` is not possible unless fields are directly accessed and modified. But their numeric values are equal, so it should return true.</md>"
"A07 Q1a: <p>When I run the command, sed -ri &#39;s/[Ctrl &#43; v &#43; m]//g&#39; public.expect<br />I get the following:</p>
<pre>
Oiginaessage:
Thisisasupeseceessage!
Ifinayfiguededouheansweoyouquesion.Iis42.
!!!DONT&#39;TTELLANYONE!!!

Encypedessage:
Guffnfhcefpegzffn!
Vsanyysheqqbhggunafjegbbhedhfgba.Vgf42.
!!!QBAG&#39;GGRYYNALBAR!!!

Decypedessage:
Thisisasupeseceessage!
Ifinayfiguededouheansweoyouquesion.Iis42.
!!!DONT&#39;TTELLANYONE!!!</pre>
<p>Did I do something wrong, or should I use a different command?</p>
<p>Also, I failed the make test in VSCode, but if I passed the public test in Marmoset, would I be fine?</p>","<md>We just fixed an issue with the new-line convention in the `.in`- and `.expect`-files. (They were CRLF instead of just LF.) Could you please do a quick `git pull` and try again? Thanks!</md>
<md>We just fixed an issue with the new-line convention in the `.in`- and `.expect`-files. Could you please do a quick `git pull` and try again? Thanks!</md>"
