Question,Answer
one-to-one linear transformations: if a linear transformation is one-to-one does this imply that it is consistent with the only solution to homogenous system the trivial solution?,"<p>Yes.</p>
<p></p>
<p>If $$T$$ is injective/one-to-one, then $$T \vec x = T \vec y \implies \vec x = \vec y$$.</p>
<p></p>
<p>Then, if $$T \vec x = \vec 0$$, then since $$T \vec 0 = \vec 0$$,</p>
<p></p>
<p>$$T \vec x = T \vec 0$$, so we must have $$\vec x = \vec 0$$.</p>
<p></p>
<p>This shows that any vector which is a solution to the homogenous system $$T \vec x = \vec 0$$ must be exactly the zero vector.</p>"
onto proof: to prove something is onto is it sufficient to show rank(A) = m or do you need to show col(a) = Fm? or both?,"<p>Onto or surjectivity describes transformations, not matrices.</p>
<p></p>
<p>To show a transformation is surjective, you should show that $$\text{Range}(T) = \mathbb F^m$$.</p>"
significance of standard matrix: I was wondering what the significance/importance of the standard matrix is and when its result is used,"<p>We alway say a standard matrix <strong>of a linear transformation T</strong>. </p>
<p></p>
<p>Using only the definition, to show $$T:\mathbb{F}^m\to \mathbb{F}^n$$ is onto, you need to check <em>every element</em> in $$\mathbb{F}^n$$ and show that it has preimage under $$T$$. (This is difficult.)</p>
<p></p>
<p>Using the standard matrix of $$T:\mathbb{F}^m \to \mathbb{F}^n$$, you can do algebra (like EROs) on $$[T]_{\mathcal{E}}$$ (an $$n\times m$$ matrix) and figure out its rank. If $$\mathrm{rank}([T]_{\mathcal{E}})=n$$ (<em>full row rank</em>) then it is onto. (Onto Criteria)</p>
<p>We alway say a standard matrix <strong>of a linear transformation T</strong>. </p>
<p></p>
<p>Using only the definition, to show $$T:\mathbb{F}^m\to \mathbb{F}^n$$ is onto, you need to check <em>every element</em> in $$\mathbb{F}^n$$ and show that it has preimage under $$T$$. (This is difficult.)</p>
<p></p>
<p>Using the standard matrix of $$T$$, you can do algebra (like EROs) on $$[T]_{\mathcal{E}}$$ and figure out its rank. If $$\mathrm{rank}([T]_{\mathcal{E}})=n$$ (<em>full row rank</em>) then it is onto. (Onto Criteria)</p>
<p>We alway say a standard matrix <strong>of a linear transformation T</strong>. </p>
<p></p>
<p>Using only the definition, to show $$T:\mathbb{F}^m\to \mathbb{F}^n$$ is onto, you need to check <em>every element</em> in $$\mathbb{F}^n$$ and show that it has preimage under $$T$$. (This is difficult.)</p>
<p></p>
<p>Using the standard matrix of $$T$$, you can do algebra (like EROs) on $$[T]_{\mathcal{E}}$$ and figure out its rank. If $$\mathrm{rank}([T]_{\mathcal{E}})=n$$ (full row rank) then it is onto. (Onto Criteria)</p>
<p>We alway say a standard matrix <strong>of a linear transformation T</strong>. </p>
<p></p>
<p>Using only the definition, to show $$T:\mathbb{F}^m\to \mathbb{F}^n$$ is onto, you need to check <em>every element</em> in $$\mathbb{F}^n$$ and show that it has preimage under $$T$$. (This is difficult.)</p>
<p></p>
<p>Using the standard matrix of $$T$$, you can do algebra (like EROs) on $$[T]_{\mathcal{E}}$$ and figure out its rank. If $$\mathrm{rank}([T]_{\mathcal{E}})=m$$ (full row rank) then it is onto. (Onto Criteria)</p>
<p>We alway say a standard matrix <strong>of a linear transformation T</strong>. </p>
<p></p>
<p>Using only the definition, to show $$T:\mathbb{F}^m\to \mathbb{F}^n$$ is onto, you need to check <em>every element</em> in $$\mathbb{F}^n$$ and show that it has preimage under $$T$$. (This is difficult.)</p>
<p></p>
<p>Using the standard matrix of $$T$$, you can do algebra (like EROs) on $$[T]_{\mathcal{E}}$$ and figure out its rank. If $$\mathrm{rank}([T]_{\mathcal{E}})=m$$ then it is onto. (Onto Criteria)</p>"
"invertibility and linear transformations: for some linear transformation TA, does being onto and one-to-one imply anything meaningful about the invertibility of A?","<p>For a general linear transformation $$T$$, if $$T$$ is NOT one-to-one, then $$T$$ can NOT be invertible. (Definition)</p>
<p></p>
<p>If $$T$$ is one-to-one, $$T$$ may NOT be invertible. (Definition)</p>
<p></p>
<p>If $$T_A$$, determined by a SQUARE matrix $$A$$, is one-to-one, then $$T_A$$ is invertible. (Invertibility Criteria)</p>
<p>For a general linear transformation $$T$$, if $$T$$ is NOT one-to-one, then $$T$$ can NOT be invertible. (Definition)</p>
<p></p>
<p>If $$T$$ is one-to-one, $$T$$ may NOT be invertible. (Definition)</p>
<p></p>
<p>If $$T_A$$, determined by a SQUARE matrix $$A$$ is one-to-one, then $$T_A$$ is invertible. (Invertibility Criteria)</p>
<p>For a general linear transformation $$T$$, if $$T$$ is NOT one-to-one, then $$T$$ can NOT be invertible. (Definition)</p>
<p></p>
<p>If $$T$$ is one-to-one, $$T$$ may NOT be invertible. (Definition)</p>
<p></p>
<p>If $$T_A$$ determined by a square matrix $$A$$ is one-to-one, then $$T_A$$ is invertible. (Invertibility Criteria)</p>"
"[WP6 Q3] appropriate zero transformation: <p>Hi, I am wondering what a counterexample zero transformation looks like for d). <br />Will O$$_{n\times n}$$ be a valid one?<br />Thanks<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2Ff1cc0fb9ff9897d353f114e638fb2e0b6e0910c1d203dc218a3ea01e39181ca8%2F0ea66045c2f3963391be6304fad481d.png"" alt=""0ea66045c2f3963391be6304fad481d.pngNaN"" /></p>
<div>
<div></div>
</div>","Yes. If you have $$A=\mathcal{O}_{3\times 3}$$, then $$T_A:\mathbb{F}^3 \to \mathbb{F}^3$$ is neither one-to-one or onto.
Yes. If you have $$A=\mathcal{O}_{3\times 3}$$, then $$T_A:\mathbb{F}^3 \to \mathbb{F}^3$$ is not one-to-one or onto."
projection onto plane: will showing projections onto planes be on the quiz tomorrow?,See @646.
"Question about differences in notation: What&#39;s the difference between the verticle vector [1 2] and [1, 2]^T?","<p>verticle vector[1, 2] represents a column vector, it is the standard way to write a vector in linear algebra, and [1,2]^T is another way to represent it use transpose, with a horizontal array of numbers, but it is also a column vector. You can use transpose to get one from another one, they are refer to the same thing, same vector, just different way to represent the vector.</p>
<p></p>
We use the notation $$[1,2]^T$$ for the sake of space so that we can write the vector horizontally and not take up a lot of space"
"[WP6 Q6 a]: Hi, wanna ask why we can directly let S(y) = x. (why is this well-defined). Thanks<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F2d243f6aa01709813284de6af8c852ef6e6825238a37b9f4f78ba1169ccf65ef%2F1709520927822.png"" alt=""1709520927822.pngNaN"" />","We have a one-to-one and onto transformation $$T$$.  That means for every $$\vec{y}$$ in the codomain there is exactly one $$\vec{x}$$ in the domain such that $$T(\vec{x})=\vec{y}$$.  Therefore, to define $$S$$ we say $$S(\vec{y})$$ is equal to the vector which $$T$$ maps to $$\vec{y}$$.  Since $$T$$ is onto there is always such an $$\vec{x}$$ and there is only one.  So $$S$$ is well-defined for its domain (which is the co-domain of $$T$$). "
"PP6: <p>Just to confirm, we are not responsible for these types of questions for tomorrow&#39;s quiz, right?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8mampgg62v%2F4084fce438731d41718ade5d98ca89af5c65b54230c0ee52e9d9b19f8cb53fa7%2FScreen_Shot_2024-03-03_at_10.33.40_PM.png"" alt=""Screen_Shot_2024-03-03_at_10.33.40_PM.pngNaN"" /></p>","<p>Q2 no. </p>
<p></p>
<p>Q3 is valid.  To find the standard matrix you just need to calculate the projections of the standard basis vectors onto $$\vec{w}$$ and they would become the columns of your matrix.  You could then use this matrix to answer part (b). </p>"
"Is there no difference between the rank of a matrix and that of the standard matrix?: <p>For onto criteria we have:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2Fe30e715fd1895a9836723bc5a017a5a6f3c4594a0939ff14ef6d9ffd644aa03a%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>And the property of standard matrix also says:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2F97582ca321ef3939b36badb5129b9512a5164132245e96bbddf432ae3ff79219%2Fimage.png"" alt=""image.pngNaN"" /></p>","When it comes to solving problems, there is no difference. This is guarenteed by property (b) in your second picture. "
"PP4 Q8 Why did they write A^2 as A(A^T): <p>Is there any reason that they wrote<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F618b8ea6e3e5c567b6a2dfd8c909cf83b30b579f648340f218b23d0bb06f5659%2Fimage.png"" alt=""image.png"" /></p>
<p>instead of $$(A^2)^T = (AA)^T = A^TA^T = A^2$$?</p>",Both are correct.
"PP6 Q1: <p>Would the statement still be true if T here is F^m -&gt; F^n ? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8mampgg62v%2F16e5eb5ab3e7c4a9df6c731650cbfde20ffac92006ada39a441087544afc6ba6%2FScreen_Shot_2024-03-04_at_7.44.05_AM.png"" alt=""Screen_Shot_2024-03-04_at_7.44.05_AM.pngNaN"" /></p>",No.  Can you find a counterexample?
short term absence declartion for quiz: I just submitted a short term absence. Is there anything else I should do to avoid writing the quiz tonight and have the weight shifted to the final?,It would be good to email math136@uwaterloo.ca and your instructor about this as well. 
"[Composition of Linear Transformation is Linear]: Hi, I am wondering if the converse of this proposition is wrong. (and if it is wrong, any hints to disprove the converse). Thanks in advance :D<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2Fcb56586dcecee4e2e9f705196ca68d1a2ef8f78019f3414ae91ea7ffa1ca6ddf%2F1709563433608.png"" alt=""1709563433608.pngNaN"" />","I think you can just make the inner one non linear and make the outer one multiply by the zero marrix
I think you can just make the inner one non linear and make the outer one multiply by the zero vector
The converse is not true.  Can you give an example of two non-linear transformations whose composition is linear? "
"how to solve this: <p>i dont understand how they arrived upon the answer, how do you project onto a plane, is there a specific formula for that?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2Fdd5af51a31bcd748525aa3b23b50098cf4ea5deddd78b8f91a8bfeee5d7d9c22%2Fimage.png"" alt=""image.pngNaN"" /></p>","@646, there is a specific way to do this from the course notes, but we don’t need to memorize it (see instructor follow up as well)"
"Wp6 Q5: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2F36c6510296d14ffd03257dc4dd09b161c311b56c64d9cc16d6a1b0ecc3a4487e%2FScreenshot_2024-03-04_at_11.51.41_AM.png"" alt=""Screenshot_2024-03-04_at_11.51.41_AM.pngNaN"" width=""744"" height=""288"" /></p>
<p></p>
<p>This is the solution for Q5 and why do we know we should use [0v2-0v3, 1v3-0v1, 0v1-1v2]^T ? According to the cross rule, shouldn&#39;t it be [0v2-0v3, -(1v3-0v1), 1v2-0v1]^T?  </p>
<p></p>
<p>In addition, can someone also explains how do they prove that T is a linear transformation? I cannot really get this part too. Thank you!</p>","<p>By Proposition 1.9.5, we know that the cross product is linear in the second argument. This means that</p>
<p></p>
<p>1. $$\vec x \times (\vec y + \vec z) = \vec x \times \vec y + \vec x \times \vec z$$ for all $$\vec x, \vec y, \vec z \in \mathbb R^3$$; and,</p>
<p>2. $$\vec x \times (c \vec y) = c(\vec x \times \vec y)$$ for all $$\vec x, \vec y \in \mathbb R^3$$, $$c \in \mathbb R$$</p>
<p></p>
<p>This also means that the function $$T : \mathbb R^3 \to \mathbb R^3$$ defined by</p>
<p></p>
<p>$$T(\vec x) = \vec v \times \vec x$$ is linear for all fixed vectors $$\vec v$$.</p>
<p></p>
<p>The cross product</p>
<p>$$\vec v \times \vec x := \begin{bmatrix} 
v_2x_3 - v_3x_2 \\
-(v_1x_3 - v_3x_1) \\
v_1x_2 - v_2x_1
\end{bmatrix}$$</p>
<p>so taking $$\vec x = \begin{bmatrix} 1 \\ 0 \\ 0\end{bmatrix}$$, find</p>
<p></p>
<p>$$\vec v \times \begin{bmatrix} 1 \\ 0 \\ 0 \end{bmatrix} = \begin{bmatrix} 0 \\ v_3 \\ - v_2 \end{bmatrix}$$</p>"
"Exercise Chapter 5.6 Textbook: <p>Hello! I was doing the textbook practice for Chapter 5.6 and was having some trouble with part c. <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdjis2njc7%2Fbcf5ba84b835c10236d97bffca953569fec2c47a43b981295627bbc79f2b84ae%2Fimage.png"" alt=""image.png"" width=""308"" height=""140"" /></p>
<p>From my a geometrically perspective, I would assume it is not onto since the perp is always going to be perpendicular to w, and not ever vector is perpendicular to some arbitrary vector.  However I do not know how I can construct this in a concrete proof. Hints are greatly appreciated! Thank you </p>","That is good intuition!<div><br /></div><div>If that is the case, then what if you pick a vector $$\vec y$$ which is not orthogonal to $$\vec w$$, and suppose for contradiction there is $$\vec x$$ so that</div><div><br /></div><div>$$\text{perp}_{\vec w}(\vec x)=\vec y$$?</div>"
"Wp5 Q2 e): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2Fac2e95def5d4eb4f5e42964080bf3505a96e6338e578451c8e3e06fa5b641140%2FScreenshot_2024-03-04_at_12.10.01_PM.png"" alt=""Screenshot_2024-03-04_at_12.10.01_PM.png"" width=""220"" height=""122"" /></p>
<p></p>
<p>Why is this one not an elementary matrix?</p>",An elementary matrix corresponds to exactly one elementary row operation
"Do we need to memorize..: Do we need to memorize how to determine standard matrix of projection, rotation and reflection?",You don’t need to but they can be helpful when thinking about examples or counterexamples 
Practice 5 recommended question 7: Does anyone know how does row 3 come? I cannot compute that.<div><br /></div>,Do you mean for the row reduction? Would you like to share your work?
"invertibility and square matices: <p>it is enough to say that given a matrix is invertibility the matrix must be square?</p>
<p></p>
<p>Also if we have a transformation on a square matrix are we allowed to just assume that the transformation maps to two spaces in the same dimension?</p>","<p>1. I believe so since the invertibility criteria requires RREF(A) = In and the identity matrix only applies to a square matrix</p>
<p>2. I&#39;m not sure I understand your question</p>
Yes and yes."
"Content Qioz 3: Just to clarify, this quiz covers mainly week 5 and 6 correct?","No, it’s 4.5-5.7"
What is meant by program entry point: It says we need to include a program entry point fr the midterm. Does it just meant we write int main(void){}?,"this is math homie
I think you posted this in the wrong Piazza.<div><br /></div><div>Good luck with your midterm!</div>"
"Using Chapter 6 content in quiz 3: So I accidently used the triangle determinant method in chapter 6 for the last question of the quiz. Provided I get the correct answer, how many marks will I get cut off? <br /><br />EDIT: I used the fact that the determinant of a diagonal matrix is the product of the diagonal entries.",I&#39;m not sure what you mean.  Do you mean that you used the adjugate to calculate the inverse of $$A$$?
Q3: What does  entries of each row of A add to zero means,"<p>It means if</p>
<p></p>
<p></p>
<p>$$A =
\begin{bmatrix}
A_{11} & A_{12} & \cdots & A_{1n} \\
A_{21} & \ddots & \ddots & A_{2n} \\
\vdots & \ddots & \ddots & \vdots \\
A_{m1} & A_{m2} & \cdots & A_{mn}
\end{bmatrix}
$$</p>
<p></p>
<p>Then</p>
<p></p>
<p>$$\sum_{i = 1}^n A_{ij} = 0$$, for all $$1 \le j \le m$$</p>
<p></p>
<p>i.e.</p>
<p>$$A_{11} + A_{12} + \cdots + A_{1n} = 0$$</p>
<p></p>
<p>and</p>
<p></p>
<p>$$A_{21} + A_{22} + \cdots + A_{2n} = 0$$</p>
<p></p>
<p>and so on.</p>"
Fixed Point: Can fixed points be zero vectors? Or is it an eigenvector with $$\lambda$$ = 1?,"<p>The zero vector is always a fixed point in any linear transformation (because a linear transformation $$T$$ must satisfy $$T(\vec 0) = \vec 0$$).</p>
<p></p>
<p>Thus, since it is always a fixed point, we specify that eigenvectors are always nontrival (we are not interested in trivial cases); i.e. $$\vec 0$$ is not an eigenvector.</p>
<p>The zero vector is always a fixed point in any linear transformation (because a linear transformation $$T$$ must satisfy $$T(\vec 0) = \vec 0$$).</p>
<p></p>
<p>So we specify that eigenvectors are always nontrival; i.e. $$\vec 0$$ is not an eigenvector.</p>"
There is supposed to be MATH 136 tutoring in the MATH tutoring center: but no one is there.,"<p>I&#39;ll report this to the person who looks after the tutorial centre.</p>
<p></p>"
"minimizing distractions: I am not efficient with my time. I get easily distracted during time I am supposed to be studying and it has become quite a problem. So the time I put in does not always have a strong linear association with my results. Of course I do have quite a lot of other problems too, but this is one that is the most concerning. The solution to this problem is obviously just to focus and not get distracted, but only I don&#39;t focus. Sounds so easy but I just can&#39;t do it. I have tried to go to the library instead of staying in my room, tried setting a schedule to force myself to get certain things done within a reasonable time frame, but I still find that I am quite distracted by youtube, social media and random stuff that is not related to what I should be doing. Thank you for taking the time to read this I would really appreciated if you could share with me how you guys stay focused not to get distracted and what you think I should do to start the progress  towards minimizing distractions.","Highly recommend the pomodoro technique (or animedoro if you’re into anime). Also, it helps to set smaller goals since they help you feel more accomplished, and I know for me personally feeling accomplished makes it easier to continue working. A final tip would be to study to understand content, and to not be so strict with giving yourself a fixed time to study. The first 10-15 minutes of studying is usually the hardest to do, but once you’re engaged in whatever you’re studying time flies easier. Best of luck with your studying :)
<p>The student answer gives some great advice.  I have never used the pomodoro technique myself but I went to a workshop about cognitive science and learning and it was strongly recommended. </p>
<p></p>
<p>I wonder if it would be helpful to print out the problems you were working on (assignment or practice problems) and work completely on paper.  Then your device wouldn&#39;t be a distraction. </p>
<p></p>
<p>Another suggestion is to study with a partner and monitor each other&#39;s behaviour.  You don&#39;t have to talk to each other but you can support each other in keeping yourself on task. </p>
<p></p>
<p> </p>"
