Question,Answer
"Winter 2023 LA1B: <p>Could someone comment on what I am doing wrong here? Desmos seems to agree with my answer which leads me to believe there was a typo in the solutions.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwercwuyh1nc%2Fe362f04018878b67f9a111e65784ce7bd1bf718db81cf44af59846632c40ec57%2FScreen_Shot_2024-04-13_at_12.38.44_PM.png"" alt=""Screen_Shot_2024-04-13_at_12.38.44_PM.png"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwercwuyh1nc%2Fdace152c415b54969adea9c46621f23b5f1bba69c6bfb8095eac6f529ddb1d02%2FScreen_Shot_2024-04-13_at_12.38.52_PM.png"" alt=""Screen_Shot_2024-04-13_at_12.38.52_PM.png"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwercwuyh1nc%2F6efd670be380fbec598d2259044ccdb83829db405e74d37a9a119f1d358f35c1%2FScreen_Shot_2024-04-13_at_12.39.56_PM.png"" alt=""Screen_Shot_2024-04-13_at_12.39.56_PM.png"" /></p>","I got that same answer aswell, I believe it&#39;s a typo.
I believe it is a typo, the $$du = \frac{dx}{2 \sqrt{x}}$$ should become a $$2du = \frac{dx}{ \sqrt{x}}$$ when we substitute it in to the integral, whereas the solution substitutes in a $$\frac{du}{2}$$."
"Trig Substitution: <p dir=""ltr"">When doing trig substitutions in integration, do we always have to express the final answer using the triangle method? Or can we also express the final answer just in the form of inverse trig function?</p>","Yes, you must use the triangle."
"Winter 2023 LA6: <p>I was wondering if someone could comment on the discrepancy in notes and the final solutions for this question. When doing it on my own I got the same answer as the notes, I can&#39;t quite follow the final solutions after &#34;Finally, we solve for P.&#34; Mainly the difference is in the numerator - I got 1 (which is M) whereas the final key got Ae^t</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwercwuyh1nc%2F5277c120a5023002ac79a21264b3238bcd3829179ea25c56f98547bb704d4619%2FScreen_Shot_2024-04-13_at_12.54.15_PM.png"" alt=""Screen_Shot_2024-04-13_at_12.54.15_PM.pngNaN"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwercwuyh1nc%2F71f0cd9064ae43f10cbfa4d310166c4b60b15c65e04c58d52efb24fe9f18d59a%2FScreen_Shot_2024-04-13_at_12.54.47_PM.png"" alt=""Screen_Shot_2024-04-13_at_12.54.47_PM.pngNaN"" /></p>","Eric’s notes are showing the general solution to the logistic growth model, whereas we have a more specific solution for the final. <div><br /></div><div>Aka Eric leaves $$M$$ and $$k$$ as arbitrary constants, whereas in the final question we are given $$M=k=1$$. So we can get more specific because we have more information. </div><div><br /></div><div>The “finally solve for P” part is just a bunch of algebraic rearrangement steps. I can write them out and show you if you’d like </div>
Eric’s notes are showing the general solution to the logistic growth model, whereas we have a more specific solution for the final. <div><br /></div><div>Aka Eric leaves $$M$$ and $$k$$ as arbitrary constants, whereas in the final question we are given $$M=k=1$$. So we can get mote specific because we have more information. </div><div><br /></div><div>The “finally solve for P” part is just a bunch of algebraic rearrangement steps. I can write them out and show you if you’d like </div>"
"Trig Sub secx: In the practice set Trig Substitution (55 questions), I notice that whenever the final answer involves arcsec(x), the x is always put in absolute values. Why is this the case? Does this only apply to sec(x), or does it also apply to any other functions?","In our course, the domain for $$\theta$$ when making the substitution $$x=\sec\theta$$ was chosen so that the absolute value can be safely ignored. If the domain is defined differently (which may have been the case in previous offerings), the absolute value may be needed, which is likely why it is present in the solutions."
"Week FE - Q1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc2gwxor57c%2F488f378e64d070d8e365b42caf73509495ddef25dd01e6535d22c61942b1eb94%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>For Q1, shouldn&#39;t 2 terms be pulled out to make (2n-3) positive? The solution only shows 1 term pulled out.</p>","<p>The term before removing the factor of $$\frac{-1}{2}$$ is:</p>
<p></p>
<p>$$(\frac{1}{2}-n+1) = (\frac{3}{2} - n) = (-\frac{1}{2})(-3 + 2n) = (\frac{-1}{2})(2n-3)$$</p>"
"Could someone explain how we get A?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2F8d33a8ea1cee49b1560a31236cb04447bc8ace3387f6c131746e632c8b2450de%2Fimage.png"" alt=""image.pngNaN"" />","<p>We see that if we were to immediately apply our shell method to these functions we would get: </p>
<p></p>
<p>$$\int_0^4 2\pi x (8\sqrt{x} - x^2)dx$$ which is not an option, so we will have to use another method which will still provide us with the same region, so we will transform our problem into one where we rotate this about the x-axis:</p>
<p></p>
<p>$$ y = x^2 \implies x = +\sqrt{y}$$ and $$y = 8\sqrt{x} \implies x = \frac{y^2}{64}$$ and for x from 0 to 4 becomes y from 0 to 16. We then can use the disk method to get:</p>
<p></p>
<p>$$\int_0^{16} \pi ((\sqrt{y})^2 - (\frac{y^2}{64})^2)dx = \int_0^{16} \pi ( y - (\frac{y^2}{64})^2 )dx$$ which is option a)</p>
<p>I see that Jacob has already replied, but since I just finished writing this out I&#39;ll send anyway:</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Fd527b6d7e327251a4e7d1e66d601500b2bfd82c7d646fc5a7d4d5f6a2d5d94f4%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p></p>"
"Showing work for decreasing function: <p>Is it enough work to just say this function is decreasing since all its operations are in the denominator?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F30f14d96597989b2e8354bbd73699c70c75bcad61224f7a36ccf2b861c1e5857%2FScreen_Shot_2024-04-13_at_1.27.59_PM.png"" alt=""Screen_Shot_2024-04-13_at_1.27.59_PM.png"" /></p>",Are you sure that logic is sound? Are the terms of $$\sum \frac{1}{2+\cos(n)}$$ decreasing?
Uniqueness of Power series representation: Is this an optional material?,"No, it&#39;s not optional. If we covered it, it&#39;s testable."
When to add 1 for binomial series: I realized that some binomial series do not have the &#43;1 and some do. What is the pattern?,"The term $$\binom{m}{n}$$ is defined differently when $$n=0$$ than when $$n\geq 1$$. This is why the $$+1$$ is often written separately from the rest of the sum. It&#39;s always part of the basic binomial series (i.e., the Maclaurin series for $$(1+x)^m$$)."
"Explain term differentiation: <p>can someone please explain to me how we are doing term differentiation here? why do we not differentiate the denominator 2^(n&#43;1)?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc5i6q7z5qq%2Fc3a548d04bc687bd224faea52e6545ecef1a420c953466e39bbf1d8316eff949%2Fimage.png"" alt=""image.pngNaN"" /></p>",Because we are differentiating with respect to $$x$$.
"W2023 Final Q7 MC: <div>
<div>7. Let If and Rf denote the interval and the radius of convergence for the Taylor series for<br />f (x) centred at 0 (and assume that the Taylor series converges to f (x) on If ). Let If ′ and<br />Rf ′ denote the interval and the radius of convergence for the Taylor series for f ′(x) centred<br />at 0. Then, we are guaranteed that:<br />(a) Rf = Rf ′<br />(b) If = If ′<br />(c) If = If ′ and Rf = Rf ′<br />(d) None of the above.</div>
</div>
<div>Why is A the correct answer given that derivative of function gives you different results from original function?</div>
<div>
<div></div>
</div>","It&#39;s a theorem from class that differentiation doesn&#39;t change the radius of convergence. If you want to show this, try using the ratio test on $$\sum a_nx^n$$ and $$\sum na_nx^{n-1}$$ (and assume for simplicity that $$\lim_{n\rightarrow\infty} a_n$$ exists)."
"W2023 Final Q3 MC: <p>Which of these is the most appropriate trig substitution for solving<br />∫ x<br />x2 &#43; 2x &#43; 4 dx:<br />(a) x &#43; 1 = √3 sec θ<br />(b) x &#43; 1 = √3 tan θ<br />(c) x &#43; 1 = √3 sin θ<br />(d) x &#43; 1 = √3 cos θ</p>
<p>Why is b the correct answer can somebody explain why. It is neither in the form of sqrt(b^2x^2-a^2), sqrt(a^2-x^2b^2) nor a^2&#43;b^2x^2?</p>","<p>First you&#39;ll want to factor the denominator of the integrand by completing the square:</p>
<p></p>
<p>$$x^2+2x+4= x^2 + 2x + 1 + 3 = (x+1)^2 + 3$$</p>
<p></p>
<p>Now we can see that it is in the form $$(x+1)^2 +a^2$$ so we can use the chart for trig substitutions:</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Fc0e53a49738d2a264aa683dda89f144a8af7506defc3f3222262cf72ca65d73e%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>It is close to the $$\sqrt{a^2+x^2}$$ one so we take $$x+1=a\tan\theta = \sqrt3\tan\theta$$</p>
<p></p>
<p>Hope that helps! The trick here is to complete the square so we can factor the denominator</p>"
"Q13 W2023 Final: <div>
<div>13. Let f (x) be differentiable for all x ∈ R. Then the Taylor series for f (x) centred at 0<br />converges for all x ∈ R. FALSE
<div></div>
</div>
</div>
<div>
<div>Am I understanding this correctly, the reason that this is false is that it can only converge within an interval right?</div>
<div></div>
</div>","That is true I believe, and also note that it says $$f(x)$$ is differentiable, but not that it is infinitely differentiable, which also causes problems for this question since we don&#39;t know anything about the second derivative and beyond"
"Week 7 practice Q2: <p>For the final inequality, shouldn&#39;t we get p &gt; 1/e instead of the other way around?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2Fdf350187c5494306dab8d3792e8055ee4928c7d3922f6632f36320437e14cdcf%2FScreen_Shot_2024-04-13_at_2.04.35_PM.png"" alt=""Screen_Shot_2024-04-13_at_2.04.35_PM.pngNaN"" /></p>","No, the solution seems fine to me. Try plugging in $$p=\frac{1}{e}$$, $$p=e$$, and maybe something smaller like $$p=\frac{1}{e^2}$$ to see why, let me know if you&#39;d like some more clarification! "
need to know the error function formula?: or would it be given?,Something like that would probably be given in the question if it&#39;s needed. 
"Comparison test question: When using comparison test for series, if a comparison only works for n &gt; 3 instead of n &gt;= 1, would we need to state how we only care about n &gt; some natural number k or can we just move on with our solution with the assumption that the marker knows?","When in doubt, state it."
"LA 8c) W2023 Final: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcnb7zze170%2F3d27484784d5be6fb5bc1343ad0f8acdb7f89635105de6e79052f9854aefbb85%2Fimage.png"" alt=""image.png"" /></p>
<p>Can anyone explain how to expand the series? I can&#39;t seem to figure out how to treat the 1/2 in the choose notation.</p>",See below
Final Exam: Are applications of the Taylor/Maclaurin Series covered in the exam? I remember my prof saying that the course content is finished after the binomial series but I wanted to make sure. Thanks!,"Yes, they are covered on the exam."
"Week FE q4a: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2F6f8c2855a9e02346cc9bc5076ab2e55fe415e7f0dd90baee7fac2e8bfc2db492%2FScreenshot_2024-04-13_at_2.49.42_PM.png"" alt=""Screenshot_2024-04-13_at_2.49.42_PM.pngNaN"" />How did the following limit evaluating to negative 1?",@1042
"proving with limit comparison test: <p>Could both these statements have been proven using limit comparison test?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F4a7c547f451eba39ca982d94048d41f4dc2344f8ee185144399e599d3eefbbcd%2FScreen_Shot_2024-04-13_at_2.54.02_PM.png"" alt=""Screen_Shot_2024-04-13_at_2.54.02_PM.pngNaN"" /></p>
<p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F7c6911a88e1391e1308dcec6a2c90356f461776ffb62e79e16ad6b1fdd5a7f11%2FScreen_Shot_2024-04-13_at_2.54.43_PM.png"" alt=""Screen_Shot_2024-04-13_at_2.54.43_PM.pngNaN"" /></p>","Not really, since with the information we are given, I do not think there is a way to evaluate $$\lim_{n\to\infty}\frac{a_n}{b_n}$$ that will give us anything conclusive"
"Taylor series: Can I interpret Taylor series and maclaurin series as a technique of finding series representation of a function? Because for the questions in week 10 PP that asks for finding Taylor series and maclaurin series for corresponding functions, I don&#39;t see much difference in the solution compare to questions that simply ask us to represent function as power series. One example is provided below.<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F28b42852ef35199c6fe248e4672544b7e99d3a73283cd9a8efb239091fb62de7%2FScreenshot_2024-04-13_at_15.07.38.png"" alt=""Screenshot_2024-04-13_at_15.07.38.pngNaN"" />","i might be misunderstanding your question but<div>Using taylor series works it just tends to be more tedious since you have to find radius and interval of convergence. </div><div>If you can manipulate it using series you already know it just makes it less tiring, but both work the same.</div>"
"Why 1/2 and not 2: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8zcl4pgki%2F46325f462f8d3be0b4a905a87a8282fb07b0ab5a172a0ead1c2ebe35f5f52a33%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>For this question why do we multiply by 1/2 rather than 2?</p>",@1093
"W2023 Q9 TF: <p>9.<br />∞∑<br />n=1<br />2/n^2 &#43; n = 2 TRUE</p>
<p>I don&#39;t understand why this statement is true?</p>",You would use partial fraction decomposition to represent the series and then is basically becomes a telescoping series
"T/F W23 Q9: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8em1rz14rg%2Fa20e060ec1ce39f4fe794345492fec5596e7f13965e037dbf3dcc4274234d4f7%2FScreenshot_2024-04-13_at_3.27.27_PM.png"" alt=""Screenshot_2024-04-13_at_3.27.27_PM.png"" /></p>
<p>How do we prove this true?</p>",@1115
"W23 T/F 8: <p>Can someone explain why this is true? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8zcl4pgki%2F83c062824ef6a80e507a131a0398e7088bdb93019eacf5728507f6c0ca0b783d%2Fimage.png"" alt=""image.pngNaN"" /></p>","Hint: Let u=x-1
Student answer together with the fact that $$\displaystyle\int_{-a}^a f(x)\,dx=0$$ when $$f$$ is odd (due to the integral representing a signed area)."
"Determining absolute convergence or conditional convergence: If a series passes the AST, would we also need to prove its absolute value diverges before saying its conditionally convergent?","Why don’t you first check absolute convergence?
Yes. If it converges by the AST, you would still need to do a separate check for absolute convergence.
Yes. If it passes the AST, you would still need to do a separate check for absolute convergence."
"Divergence test on alternating series: If we had an alternating series: (-1)^n * b_n for which the AST is inconclusive for, can we use the divergence test to check if b_n is divergent and if it is, would the alternating series also be divergent?","One of the conditions of AST is that the limit of bn is 0. So if it doesn’t pass that, it’s already divergent by AST."
"How is this related to the power series of cos(x)?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2F72adab9e59aa2310aa4337b02663e42049487111907a81e4dcd413005b5105b2%2Fimage.png"" alt=""image.pngNaN"" />",<md>x = pi/2</md>
"Application of DE: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc2gwxor57c%2F6088999d68ce52908e025442b858827d593a76dca35c4ca4e3217d27a14c6f46%2Fimage.png"" alt=""image.png"" /></p>
<p>Shouldn&#39;t A equal &#43;- e<sup>C</sup> / r</p>","<p>I believe you are correct since: $$\ln|rN-H| = rt + C \implies rN-H = e^{rt + C} \implies rN-H = e^{rt}e^{C}$$</p>
<p></p>
<p>$$\implies N = \frac{H}{r} + \frac{e^{rt}e^C}{r} \implies N = \frac{H}{r} + A e^{rt}$$ where $$A=\frac{\pm e^C}{r}$$</p>
<p>I believe you are correct since: $$\ln|rN-H| = rt + C \implies rN-H = e^{rt + C} \implies rN-H = e^{rt}e^{C}$$</p>
<p></p>
<p>$$\implies N = \frac{H}{r} + \frac{e^{rt}e^C}{r} \implies N = \frac{H}{r} + A e^{rt}$$ where $$A=\frac{e^C}{r}$$</p>"
"Question about WeekFE: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweq4wfuz1fb%2F370c54cfac79fadebfb8544e3ea0aadd05efcb8d1e8350d4ddef2bf50c3e1f0b%2F4611713042562_.pic.jpg"" alt=""4611713042562_.pic.jpgNaN"" /></p>
<p>I think this answer is a little bit weird,(for the first line) if you have your first term as n=0 and from the notation your last component in the factorial is 1/2-n&#43;1 which is 3/2, and the first component of factorial is 1/2, so you can never get to 3/2.</p>
<p>here is my answer: </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweq4wfuz1fb%2F7954aece29609355e224f41b1cb27747eb2afe6cfbf1792ca32662cc67e47748%2F4621713042935_.pic.jpg"" alt=""4621713042935_.pic.jpg"" /> </p>","<p>This notation is a little strange. I worked through it here (with a different example): @1109_f1 if you want to take a look. I can work through it again with this example if you&#39;d like</p>
<p></p>
<p>Edit: I also used the ratio test on this example in @1076_f1 </p>
This notation is a little strange. I worked through it here (with a different example): @1109_f1 if you want to take a look. I can work through it again with this example if you&#39;d like
This notation is a little strange. I worked through it here: @1109_f1 if you want to take a look. I can work through it again with this example if you&#39;d like"
